dont_skip_probab;entry_test_price;prediction;test_price;timeStamp;volume
0.07800000160932541;3907.5;3906.719970703125;3908.0;1551618000;4.29
0.16099999845027924;3908.0;3897.889892578125;3914.1;1551621000;6.67
0.19099999964237213;3914.1;3925.169921875;3897.7;1551624000;2.36
0.21799999475479126;3897.7;3883.8701171875;3893.4;1551627000;15.97
0.2800000011920929;3893.4;3871.25;3890.89;1551630000;12.39
0.1679999977350235;3890.89;3900.0400390625;3893.0;1551633000;1.73
0.07800000160932541;3893.0;3893.5;3888.1;1551636000;0.11
0.08799999952316284;3888.1;3889.77001953125;3890.32;1551639000;1.35
0.08799999952316284;3890.32;3886.889892578125;3891.5;1551642000;1.34
0.10999999940395355;3891.5;3895.7099609375;3891.32;1551645000;0.39
0.08799999952316284;3891.32;3893.27001953125;3891.18;1551648000;0.09
0.07699999958276749;3891.18;3889.27001953125;3886.0;1551651000;0.0
0.1899999976158142;3886.0;3872.840087890625;3884.0;1551654000;3.42
0.0729999989271164;3884.0;3883.080078125;3902.1;1551657000;0.23
0.289000004529953;3902.1;3922.260009765625;3904.3;1551660000;3.71
0.13600000739097595;3904.3;3909.699951171875;3902.9;1551663000;4.31
0.08500000089406967;3902.9;3899.52001953125;3888.25;1551666000;0.0
0.15000000596046448;3888.25;3877.699951171875;3882.7;1551669000;0.25
0.25099998712539673;3882.7;3863.85009765625;3844.0;1551672000;0.1
0.36399999260902405;3844.0;3804.739990234375;3824.3;1551675000;13.04
0.38100001215934753;3824.3;3780.639892578125;3817.8;1551678000;4.55
0.0729999989271164;3817.8;3817.0;3829.9;1551681000;0.79
0.20999999344348907;3829.9;3841.659912109375;3817.1;1551684000;7.2
0.11999999731779099;3817.1;3811.159912109375;3811.68;1551687000;7.59
0.2639999985694885;3811.68;3792.110107421875;3806.2;1551690000;13.19
0.20600000023841858;3806.2;3817.949951171875;3767.5;1551693000;4.83
0.35899999737739563;3767.5;3729.570068359375;3805.1;1551696000;24.02
0.3230000138282776;3805.1;3827.18994140625;3801.09;1551699000;21.71
0.18400000035762787;3801.09;3811.760009765625;3783.0;1551702000;0.04
0.3009999990463257;3783.0;3758.7099609375;3794.7;1551705000;14.17
0.23800000548362732;3794.7;3810.360107421875;3799.8;1551708000;0.6
0.10300000011920929;3799.8;3803.1201171875;3800.1;1551711000;0.81
0.1509999930858612;3800.1;3807.68994140625;3810.63;1551714000;0.71
0.14800000190734863;3810.63;3809.3701171875;3816.38;1551717000;33.83
0.23899999260902405;3816.38;3830.030029296875;3797.2;1551720000;12.2
